Cinsiyet,Yaş Grubu,Medeni Durum,Çocuk Sahipliği,Eğitim Düzeyi,İş Durumu,Sosyal Sınıf,Yerleşim Yeri,Count,Prompt
Kadın,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ev kadını,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ayşe, 41 yaşında evli bir kadın, çocuk sahibi, üniversite mezunu, 5000000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ev kadını,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",3,"Ayşe, 34 yaşında evli bir kadın, çocuk sahibi, üniversite mezunu, 200000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuk sahibi,Şu anda lise öğrencisi,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 30 yaşında evli bir kadın, çocuk sahibi, şu anda lise öğrencisi, 190000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli gibi birlikte yaşamakta,Çocuğu yok,İlkokul mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 32 yaşında evli gibi birlikte yaşamakta bir kadın, çocuğu yok, i̇lkokul mezunu, 310000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli gibi birlikte yaşamakta,Çocuk sahibi,Hiç okula gitmemiş,Ev kadını,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 38 yaşında evli gibi birlikte yaşamakta bir kadın, çocuk sahibi, hiç okula gitmemiş, 260000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuğu yok,İlkokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 43 yaşında boşanmış bir kadın, çocuğu yok, i̇lkokul mezunu, 96000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuğu yok,İlkokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 42 yaşında boşanmış bir kadın, çocuğu yok, i̇lkokul mezunu, 240000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuğu yok,Lise mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 35 yaşında boşanmış bir kadın, çocuğu yok, lise mezunu, 91000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Üst sınıf,"100,000 - 499,999 kişi arası",1,"Ayşe, 30 yaşında boşanmış bir kadın, çocuğu yok, üniversite mezunu, 300000 nüfusa sahip bir şehirde yaşıyor ve kendisini üst sınıf olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 39 yaşında boşanmış bir kadın, çocuğu yok, üniversite mezunu, 490000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 48 yaşında boşanmış bir kadın, çocuk sahibi, i̇lkokul mezunu, 440000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ayşe, 36 yaşında boşanmış bir kadın, çocuk sahibi, i̇lkokul mezunu, 50000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 30 yaşında boşanmış bir kadın, çocuk sahibi, i̇lkokul mezunu, 480000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,İlkokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",2,"Ayşe, 32 yaşında boşanmış bir kadın, çocuk sahibi, i̇lkokul mezunu, 460000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,İlkokul mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",1,"Ayşe, 30 yaşında boşanmış bir kadın, çocuk sahibi, i̇lkokul mezunu, 2400000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Ortaokuldan ayrılmış,Kendi işinin sahibi,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 33 yaşında boşanmış bir kadın, çocuk sahibi, ortaokuldan ayrılmış, 140000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Ortaokul mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 42 yaşında boşanmış bir kadın, çocuk sahibi, ortaokul mezunu, 160000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 43 yaşında boşanmış bir kadın, çocuk sahibi, lise mezunu, 81000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ayşe, 31 yaşında boşanmış bir kadın, çocuk sahibi, lise mezunu, 4200000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 44 yaşında boşanmış bir kadın, çocuk sahibi, lise mezunu, 360000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 40 yaşında boşanmış bir kadın, çocuk sahibi, lise mezunu, 480000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"5,000’den daha az kişi",1,"Ayşe, 33 yaşında boşanmış bir kadın, çocuk sahibi, lise mezunu, 3500 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 45 yaşında boşanmış bir kadın, çocuk sahibi, lise mezunu, 65000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Ev kadını,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ayşe, 40 yaşında boşanmış bir kadın, çocuk sahibi, lise mezunu, 260000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 33 yaşında boşanmış bir kadın, çocuk sahibi, üniversite mezunu, 64000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 41 yaşında boşanmış bir kadın, çocuk sahibi, üniversite mezunu, 120000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 40 yaşında boşanmış bir kadın, çocuk sahibi, üniversite mezunu, 65000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 35 yaşında boşanmış bir kadın, çocuk sahibi, üniversite mezunu, 240000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",2,"Ayşe, 44 yaşında boşanmış bir kadın, çocuk sahibi, üniversite mezunu, 440000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 31 yaşında boşanmış bir kadın, çocuk sahibi, üniversite mezunu, 87000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Emekli,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 34 yaşında boşanmış bir kadın, çocuk sahibi, üniversite mezunu, 59000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Ev kadını,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 31 yaşında boşanmış bir kadın, çocuk sahibi, üniversite mezunu, 120000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli fakat eşinden ayrı yaşıyor,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 30 yaşında evli fakat eşinden ayrı yaşıyor bir kadın, çocuk sahibi, lise mezunu, 360000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli fakat eşinden ayrı yaşıyor,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",1,"Ayşe, 44 yaşında evli fakat eşinden ayrı yaşıyor bir kadın, çocuk sahibi, üniversite mezunu, 2700000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Eşi ölmüş yani dul,Çocuğu yok,Hiç okula gitmemiş,Ev kadını,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ayşe, 32 yaşında eşi ölmüş yani dul bir kadın, çocuğu yok, hiç okula gitmemiş, 420000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30-50 yaş arası,Eşi ölmüş yani dul,Çocuk sahibi,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 48 yaşında eşi ölmüş yani dul bir kadın, çocuk sahibi, i̇lkokul mezunu, 160000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Eşi ölmüş yani dul,Çocuk sahibi,İlkokul mezunu,Emekli,Orta sınıfın alt kısmında,"5,000’den daha az kişi",1,"Ayşe, 46 yaşında eşi ölmüş yani dul bir kadın, çocuk sahibi, i̇lkokul mezunu, 3300 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Eşi ölmüş yani dul,Çocuk sahibi,İlkokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 37 yaşında eşi ölmüş yani dul bir kadın, çocuk sahibi, i̇lkokul mezunu, 75000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Eşi ölmüş yani dul,Çocuk sahibi,İlkokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ayşe, 45 yaşında eşi ölmüş yani dul bir kadın, çocuk sahibi, i̇lkokul mezunu, 1500000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Eşi ölmüş yani dul,Çocuk sahibi,İlkokul mezunu,Ev kadını,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ayşe, 47 yaşında eşi ölmüş yani dul bir kadın, çocuk sahibi, i̇lkokul mezunu, 270000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30-50 yaş arası,Eşi ölmüş yani dul,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 38 yaşında eşi ölmüş yani dul bir kadın, çocuk sahibi, üniversite mezunu, 35000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,Hiç okula gitmemiş,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 33 yaşında bekâr bir kadın, çocuğu yok, hiç okula gitmemiş, 370000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,Hiç okula gitmemiş,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 32 yaşında bekâr bir kadın, çocuğu yok, hiç okula gitmemiş, 350000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,Hiç okula gitmemiş,Ev kadını,Orta sınıfın alt kısmında,"5,000 - 19,999 kişi arası",1,"Ayşe, 47 yaşında bekâr bir kadın, çocuğu yok, hiç okula gitmemiş, 17000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,Hiç okula gitmemiş,Ev kadını,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 49 yaşında bekâr bir kadın, çocuğu yok, hiç okula gitmemiş, 140000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokuldan ayrılmış,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 49 yaşında bekâr bir kadın, çocuğu yok, i̇lkokuldan ayrılmış, 38000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"5,000 - 19,999 kişi arası",1,"Ayşe, 36 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 13000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",3,"Ayşe, 49 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 260000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"5,000’den daha az kişi",2,"Ayşe, 42 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 2300 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",3,"Ayşe, 46 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 2400000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"5,000’den daha az kişi",1,"Ayşe, 46 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 700 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 34 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 72000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Kendi işinin sahibi,Alt sınıf,"20,000 - 99,999 kişi arası",1,"Ayşe, 33 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 24000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Ev kadını,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ayşe, 35 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 66000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokul mezunu,Ev kadını,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",2,"Ayşe, 31 yaşında bekâr bir kadın, çocuğu yok, i̇lkokul mezunu, 120000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
